"_time",trackerid,battery
"2016-11-11T13:58:43.000-0800","fa:10:59:c1:57:6c",77
"2016-11-11T13:58:43.000-0800","5a:70:aa:d4:3c:2a",63
"2016-11-11T13:58:43.000-0800","a0:df:6c:0a:f4:62",53
"2016-11-11T13:58:43.000-0800","54:85:b4:6c:88:74",60
"2016-11-11T13:58:42.000-0800","f3:f6:20:fa:0c:ea",61
"2016-11-11T13:58:42.000-0800","d5:26:25:41:ff:21",57
"2016-11-11T13:58:42.000-0800","95:67:fd:a6:f6:e7",75
"2016-11-11T13:58:42.000-0800","86:66:b4:8b:a8:99",44
"2016-11-11T13:58:42.000-0800","34:84:ec:ee:bf:5d",48
"2016-11-11T13:58:41.000-0800","44:20:58:66:82:7c",50
"2016-11-11T13:58:41.000-0800","8b:d1:84:9c:4a:36",75
"2016-11-11T13:58:41.000-0800","f2:c3:2b:97:50:1d",91
"2016-11-11T13:58:41.000-0800","03:ee:b3:c9:52:2a",68
"2016-11-11T13:58:41.000-0800","4a:a8:e7:0f:83:4b",99
"2016-11-11T13:58:40.000-0800","03:6c:62:78:db:07",63
"2016-11-11T13:58:40.000-0800","53:0b:8a:2a:9b:0b",44
"2016-11-11T13:58:40.000-0800","82:49:af:94:27:d2",43
"2016-11-11T13:58:40.000-0800","40:3a:ff:6b:78:10",91
"2016-11-11T13:58:40.000-0800","c4:f4:b0:49:1d:cf",96
"2016-11-11T13:58:39.000-0800","17:ec:c3:16:29:a0",64
"2016-11-11T13:58:39.000-0800","60:e5:9a:b1:9b:ca",89
"2016-11-11T13:58:39.000-0800","f4:ec:4f:fe:82:4f",77
"2016-11-11T13:58:39.000-0800","98:ae:ac:91:e0:60",55
"2016-11-11T13:58:39.000-0800","d8:58:04:34:16:4a",57
"2016-11-11T13:58:38.000-0800","2e:1d:b7:42:93:e1",79
"2016-11-11T13:58:38.000-0800","2e:1d:b7:42:93:e1",77
"2016-11-11T13:58:38.000-0800","b0:30:43:85:ca:75",68
"2016-11-11T13:58:38.000-0800","13:86:d2:66:ec:0e",88
"2016-11-11T13:58:38.000-0800","05:9a:44:c9:77:c4",54
"2016-11-11T13:58:37.000-0800","b7:d6:c8:80:5f:b3",63
"2016-11-11T13:58:37.000-0800","9b:da:20:7d:7d:17",60
"2016-11-11T13:58:37.000-0800","e3:d0:37:1c:5f:5e",74
"2016-11-11T13:58:37.000-0800","7c:de:56:94:01:2a",51
"2016-11-11T13:58:37.000-0800","41:de:e8:fe:d2:37",92
"2016-11-11T13:58:36.000-0800","b9:83:f8:18:2f:b9",87
"2016-11-11T13:58:36.000-0800","8d:35:34:9c:79:9c",52
"2016-11-11T13:58:36.000-0800","b7:6d:39:c7:b4:e2",57
"2016-11-11T13:58:36.000-0800","88:e5:bb:19:f7:ab",78
"2016-11-11T13:58:36.000-0800","9e:3d:06:23:b9:69",90
"2016-11-11T13:58:35.000-0800","e0:cf:e2:62:37:72",61
"2016-11-11T13:58:35.000-0800","18:45:d3:4f:b6:1a",44
"2016-11-11T13:58:35.000-0800","01:a9:1a:8a:d6:de",68
"2016-11-11T13:58:35.000-0800","08:ab:7d:5e:10:dd",72
"2016-11-11T13:58:35.000-0800","c8:cc:3b:90:71:88",74
"2016-11-11T13:58:34.000-0800","76:d1:1e:b5:00:6a",64
"2016-11-11T13:58:34.000-0800","1d:aa:53:f5:96:8d",99
"2016-11-11T13:58:34.000-0800","e4:a2:cd:be:05:1d",43
"2016-11-11T13:58:34.000-0800","f1:aa:00:9f:e2:cf",94
"2016-11-11T13:58:34.000-0800","54:ff:f1:a3:9d:cb",92
"2016-11-11T13:58:33.000-0800","b9:83:f8:18:2f:b9",68
"2016-11-11T13:58:33.000-0800","41:64:81:a2:67:65",85
"2016-11-11T13:58:33.000-0800","78:5f:e9:1e:62:63",72
"2016-11-11T13:58:33.000-0800","a7:4c:8a:45:21:fb",60
"2016-11-11T13:58:33.000-0800","2e:ba:72:c2:41:55",85
"2016-11-11T13:58:32.000-0800","af:ea:60:71:90:e0",50
"2016-11-11T13:58:32.000-0800","d5:60:e0:13:aa:06",93
"2016-11-11T13:58:32.000-0800","bb:67:88:aa:af:1b",47
"2016-11-11T13:58:32.000-0800","38:2b:4e:4c:7e:c7",100
"2016-11-11T13:58:32.000-0800","f2:f3:58:de:57:9d",58
"2016-11-11T13:58:31.000-0800","64:65:60:4d:25:c6",70
"2016-11-11T13:58:31.000-0800","3e:96:fe:af:08:c9",89
"2016-11-11T13:58:31.000-0800","3f:bd:0c:a0:0b:c1",82
"2016-11-11T13:58:31.000-0800","5d:f3:64:6e:30:d8",73
"2016-11-11T13:58:31.000-0800","e8:c4:f8:32:24:a4",72
"2016-11-11T13:58:30.000-0800","44:80:67:01:9d:45",43
"2016-11-11T13:58:30.000-0800","9e:08:d9:41:82:dd",99
"2016-11-11T13:58:30.000-0800","60:e5:9a:b1:9b:ca",98
"2016-11-11T13:58:30.000-0800","95:63:7a:a6:ae:82",55
"2016-11-11T13:58:30.000-0800","4f:44:44:c9:4d:0a",71
"2016-11-11T13:58:29.000-0800","52:91:cb:6a:08:3f",49
"2016-11-11T13:58:29.000-0800","0a:3f:f0:46:6e:52",81
"2016-11-11T13:58:29.000-0800","50:2e:04:4f:44:f3",78
"2016-11-11T13:58:29.000-0800","7d:38:30:dc:f1:49",95
"2016-11-11T13:58:29.000-0800","c8:0f:10:92:80:f9",45
"2016-11-11T13:58:28.000-0800","b5:2e:f9:65:a1:3e",97
"2016-11-11T13:58:28.000-0800","e2:23:7d:f2:4e:94",53
"2016-11-11T13:58:28.000-0800","af:ea:60:71:90:e0",50
"2016-11-11T13:58:28.000-0800","26:84:5f:37:a8:1c",97
"2016-11-11T13:58:28.000-0800","78:9f:28:fd:a7:1b",100
"2016-11-11T13:58:27.000-0800","82:27:bc:94:31:51",99
"2016-11-11T13:58:27.000-0800","23:31:76:5b:4c:30",57
"2016-11-11T13:58:27.000-0800","12:26:bf:fb:69:45",45
"2016-11-11T13:58:27.000-0800","ce:a7:9a:70:a3:57",96
"2016-11-11T13:58:27.000-0800","7a:44:7d:37:95:bc",43
"2016-11-11T13:58:26.000-0800","f8:75:f4:e8:3d:80",79
"2016-11-11T13:58:26.000-0800","05:5b:2b:34:df:90",96
"2016-11-11T13:58:26.000-0800","63:92:8f:6e:54:d4",51
"2016-11-11T13:58:26.000-0800","10:cd:4c:c6:8b:a8",59
"2016-11-11T13:58:26.000-0800","7a:f6:1c:c1:ed:d9",78
"2016-11-11T13:58:25.000-0800","6b:33:64:af:11:e0",52
"2016-11-11T13:58:25.000-0800","df:a8:cc:f2:3c:40",77
"2016-11-11T13:58:25.000-0800","11:58:7b:2c:e7:ae",83
"2016-11-11T13:58:25.000-0800","f4:ec:4f:fe:82:4f",53
"2016-11-11T13:58:25.000-0800","f1:10:f3:7b:a7:c0",54
"2016-11-11T13:58:24.000-0800","24:cb:bd:bb:ff:3b",44
"2016-11-11T13:58:24.000-0800","29:b6:d2:7a:a3:87",63
"2016-11-11T13:58:24.000-0800","98:3b:ef:c0:b9:59",95
"2016-11-11T13:58:24.000-0800","e5:27:2d:b3:f5:79",52
"2016-11-11T13:58:24.000-0800","a7:6a:8e:d2:ad:52",81
"2016-11-11T13:58:23.000-0800","5d:f3:64:6e:30:d8",70
"2016-11-11T13:58:23.000-0800","c2:68:44:22:63:ee",76
"2016-11-11T13:58:23.000-0800","e2:e5:b2:d8:8f:23",96
"2016-11-11T13:58:23.000-0800","1e:26:15:51:49:4c",58
"2016-11-11T13:58:23.000-0800","37:49:09:d1:b7:07",48
"2016-11-11T13:58:22.000-0800","6a:50:34:ed:1f:ad",44
"2016-11-11T13:58:22.000-0800","60:e6:6b:fc:3b:78",68
"2016-11-11T13:58:22.000-0800","4b:27:67:68:e8:6d",44
"2016-11-11T13:58:22.000-0800","02:f8:53:b3:0c:b4",47
"2016-11-11T13:58:22.000-0800","d5:60:e0:13:aa:06",75
"2016-11-11T13:58:21.000-0800","e8:16:a5:08:3a:03",78
"2016-11-11T13:58:21.000-0800","28:ae:da:43:8a:49",52
"2016-11-11T13:58:21.000-0800","e5:a0:1e:c9:96:1d",48
"2016-11-11T13:58:21.000-0800","54:ff:f1:a3:9d:cb",72
"2016-11-11T13:58:21.000-0800","eb:88:87:b8:19:04",48
"2016-11-11T13:58:20.000-0800","ef:ca:bd:20:5d:ba",53
"2016-11-11T13:58:20.000-0800","a6:94:5b:27:8c:63",92
"2016-11-11T13:58:20.000-0800","22:1f:ef:04:ec:ce",62
"2016-11-11T13:58:20.000-0800","97:97:f3:68:4c:80",82
"2016-11-11T13:58:20.000-0800","de:6b:36:49:b4:ea",94
"2016-11-11T13:58:19.000-0800","c4:f4:b0:49:1d:cf",84
"2016-11-11T13:58:19.000-0800","2d:f8:50:f9:4d:09",54
"2016-11-11T13:58:19.000-0800","38:2b:4e:4c:7e:c7",58
"2016-11-11T13:58:19.000-0800","eb:88:87:b8:19:04",64
"2016-11-11T13:58:19.000-0800","23:31:76:5b:4c:30",50
"2016-11-11T13:58:18.000-0800","9d:7c:59:c6:57:b1",86
"2016-11-11T13:58:18.000-0800","15:f2:a0:1e:ee:46",100
"2016-11-11T13:58:18.000-0800","f4:5c:29:aa:e2:81",43
"2016-11-11T13:58:18.000-0800","91:cc:ee:b1:64:91",53
"2016-11-11T13:58:18.000-0800","0d:6e:b2:92:62:7c",60
"2016-11-11T13:58:17.000-0800","b7:f0:23:5e:a5:81",84
"2016-11-11T13:58:17.000-0800","dd:9e:ff:17:e0:04",90
"2016-11-11T13:58:17.000-0800","d9:03:9a:ab:15:1f",53
"2016-11-11T13:58:17.000-0800","ba:58:7d:70:16:bd",71
"2016-11-11T13:58:17.000-0800","f4:f7:8f:31:a9:06",66
"2016-11-11T13:58:16.000-0800","c3:24:fe:5e:51:c7",100
"2016-11-11T13:58:16.000-0800","91:66:a0:01:25:58",54
"2016-11-11T13:58:16.000-0800","0a:30:f1:0e:4b:87",95
"2016-11-11T13:58:16.000-0800","9b:da:20:7d:7d:17",97
"2016-11-11T13:58:16.000-0800","4e:b8:46:45:a2:22",60
"2016-11-11T13:58:15.000-0800","69:e2:82:02:2d:52",46
"2016-11-11T13:58:15.000-0800","9e:67:28:36:63:08",85
"2016-11-11T13:58:15.000-0800","45:10:e4:77:cb:90",48
"2016-11-11T13:58:15.000-0800","5f:cd:2d:1f:ca:97",85
"2016-11-11T13:58:15.000-0800","d2:ac:e6:83:0b:6a",91
"2016-11-11T13:58:14.000-0800","f9:af:b9:2a:99:8b",48
"2016-11-11T13:58:14.000-0800","12:26:bf:fb:69:45",45
"2016-11-11T13:58:14.000-0800","f5:e1:8d:74:fa:f5",48
"2016-11-11T13:58:14.000-0800","99:e8:03:33:f6:35",99
"2016-11-11T13:58:14.000-0800","1d:71:db:15:f0:04",62
"2016-11-11T13:58:13.000-0800","07:71:d4:35:19:74",58
"2016-11-11T13:58:13.000-0800","42:45:68:a7:d6:4e",91
"2016-11-11T13:58:13.000-0800","15:21:1c:f6:35:dd",47
"2016-11-11T13:58:13.000-0800","4e:9d:b5:3b:cb:ac",76
"2016-11-11T13:58:13.000-0800","cf:a5:71:2f:59:3a",69
"2016-11-11T13:58:12.000-0800","b0:30:43:85:ca:75",54
"2016-11-11T13:58:12.000-0800","f9:e5:d2:3d:29:42",51
"2016-11-11T13:58:12.000-0800","4e:35:c1:39:67:7a",100
"2016-11-11T13:58:12.000-0800","f1:fe:2b:ab:dc:fc",72
"2016-11-11T13:58:12.000-0800","5d:2c:1c:24:99:41",54
"2016-11-11T13:58:11.000-0800","48:10:0f:73:3d:ce",80
"2016-11-11T13:58:11.000-0800","9a:f0:6e:2a:d6:94",83
"2016-11-11T13:58:11.000-0800","7a:44:7d:37:95:bc",96
"2016-11-11T13:58:11.000-0800","b1:de:c3:41:d2:f1",92
"2016-11-11T13:58:11.000-0800","b9:83:f8:18:2f:b9",71
"2016-11-11T13:58:10.000-0800","ce:a7:9a:70:a3:57",44
"2016-11-11T13:58:10.000-0800","23:03:07:f8:35:fe",49
"2016-11-11T13:58:10.000-0800","01:a9:1a:8a:d6:de",65
"2016-11-11T13:58:10.000-0800","f3:7f:9f:cb:f3:9e",66
"2016-11-11T13:58:10.000-0800","bb:9c:24:06:28:c3",48
"2016-11-11T13:58:09.000-0800","0d:42:11:23:a8:f7",90
"2016-11-11T13:58:09.000-0800","18:d9:3d:2d:11:aa",90
"2016-11-11T13:58:09.000-0800","e5:9c:ca:73:e2:4c",70
"2016-11-11T13:58:09.000-0800","68:8b:db:b0:d5:30",65
"2016-11-11T13:58:09.000-0800","e3:5b:7a:e0:bf:e0",86
"2016-11-11T13:58:08.000-0800","ba:41:a1:5f:78:c1",78
"2016-11-11T13:58:08.000-0800","aa:41:7b:b1:b9:12",86
"2016-11-11T13:58:08.000-0800","05:9a:44:c9:77:c4",61
"2016-11-11T13:58:08.000-0800","69:70:81:60:6a:38",93
"2016-11-11T13:58:08.000-0800","c1:07:85:50:91:2c",94
"2016-11-11T13:58:07.000-0800","07:a9:19:a9:b5:7c",82
"2016-11-11T13:58:07.000-0800","d6:e0:2b:85:83:e9",99
"2016-11-11T13:58:07.000-0800","c8:0f:10:9c:1f:7b",81
"2016-11-11T13:58:07.000-0800","4b:a1:28:63:8b:9a",82
"2016-11-11T13:58:07.000-0800","d6:e0:2b:85:83:e9",80
"2016-11-11T13:58:06.000-0800","c1:07:85:50:91:2c",57
"2016-11-11T13:58:06.000-0800","fc:bd:a6:8a:a8:b9",76
"2016-11-11T13:58:06.000-0800","69:70:81:60:6a:38",84
"2016-11-11T13:58:06.000-0800","78:eb:82:1f:e8:88",81
"2016-11-11T13:58:06.000-0800","0d:c1:b1:40:48:d5",52
"2016-11-11T13:58:05.000-0800","bc:10:96:43:61:80",85
"2016-11-11T13:58:05.000-0800","2c:bb:4b:4e:3d:26",84
"2016-11-11T13:58:05.000-0800","1d:9f:29:74:7d:0b",65
"2016-11-11T13:58:05.000-0800","08:e8:83:4c:11:7f",46
"2016-11-11T13:58:05.000-0800","78:3d:ed:69:e1:16",71
"2016-11-11T13:58:04.000-0800","2d:a7:e0:b3:7d:60",93
"2016-11-11T13:58:04.000-0800","79:7e:ff:fd:a9:54",48
"2016-11-11T13:58:04.000-0800","a2:09:46:1d:c1:ea",89
"2016-11-11T13:58:04.000-0800","11:be:b5:1d:d5:64",93
"2016-11-11T13:58:04.000-0800","fb:64:44:65:b5:48",81
"2016-11-11T13:58:03.000-0800","a9:7b:c8:8c:19:fa",88
"2016-11-11T13:58:03.000-0800","27:7f:10:23:48:88",65
"2016-11-11T13:58:03.000-0800","31:fa:94:f7:92:75",61
"2016-11-11T13:58:03.000-0800","cd:42:e3:8f:a5:61",60
"2016-11-11T13:58:03.000-0800","19:28:9d:db:88:97",83
"2016-11-11T13:58:02.000-0800","25:b0:43:63:df:81",83
"2016-11-11T13:58:02.000-0800","f6:9e:a4:fb:ca:aa",98
"2016-11-11T13:58:02.000-0800","66:dd:da:34:81:0c",71
"2016-11-11T13:58:02.000-0800","d6:7c:d3:b5:56:c7",44
"2016-11-11T13:58:02.000-0800","ca:32:04:66:30:69",59
"2016-11-11T13:58:01.000-0800","45:1b:5b:cc:cc:c0",52
"2016-11-11T13:58:01.000-0800","2d:a7:e0:b3:7d:60",78
"2016-11-11T13:58:01.000-0800","36:77:1d:dc:d1:cd",51
"2016-11-11T13:58:01.000-0800","9e:27:9b:9a:6f:bc",96
"2016-11-11T13:58:01.000-0800","20:f7:00:76:32:89",59
"2016-11-11T13:58:00.000-0800","5e:3c:ff:40:9f:54",61
"2016-11-11T13:58:00.000-0800","20:55:24:81:e9:a3",79
"2016-11-11T13:58:00.000-0800","3e:78:21:0b:a3:ea",98
"2016-11-11T13:58:00.000-0800","7b:fb:45:61:62:fd",90
"2016-11-11T13:58:00.000-0800","57:54:e5:ec:26:d9",52
"2016-11-11T13:57:59.000-0800","5d:f3:64:6e:30:d8",51
"2016-11-11T13:57:59.000-0800","3b:d3:0d:71:76:fc",77
"2016-11-11T13:57:59.000-0800","eb:88:87:b8:19:04",84
"2016-11-11T13:57:59.000-0800","8c:00:b1:a4:41:ec",72
"2016-11-11T13:57:59.000-0800","2a:31:83:65:c5:51",85
"2016-11-11T13:57:58.000-0800","41:ba:35:23:69:21",57
"2016-11-11T13:57:58.000-0800","67:9d:17:91:cd:d7",45
"2016-11-11T13:57:58.000-0800","78:9f:28:fd:a7:1b",79
"2016-11-11T13:57:58.000-0800","63:e2:a2:55:d8:12",94
"2016-11-11T13:57:58.000-0800","b0:30:43:85:ca:75",92
"2016-11-11T13:57:57.000-0800","b9:25:2b:31:c9:51",50
"2016-11-11T13:57:57.000-0800","8d:2d:25:16:4e:41",77
"2016-11-11T13:57:57.000-0800","26:94:fe:0c:95:01",75
"2016-11-11T13:57:57.000-0800","4a:9d:65:33:4d:a0",84
"2016-11-11T13:57:57.000-0800","85:75:2b:d0:b6:da",65
"2016-11-11T13:57:56.000-0800","d3:60:f2:82:74:d7",79
"2016-11-11T13:57:56.000-0800","d1:da:ad:5e:c9:b9",99
"2016-11-11T13:57:56.000-0800","c9:97:d1:28:3a:57",95
"2016-11-11T13:57:56.000-0800","a6:94:5b:27:8c:63",51
"2016-11-11T13:57:56.000-0800","fa:9e:29:65:70:c5",82
"2016-11-11T13:57:55.000-0800","2e:49:b6:71:e4:9e",44
"2016-11-11T13:57:55.000-0800","4e:b8:46:45:a2:22",51
"2016-11-11T13:57:55.000-0800","89:98:4f:26:c6:9d",76
"2016-11-11T13:57:55.000-0800","34:e1:d3:83:a4:36",48
"2016-11-11T13:57:55.000-0800","70:81:fb:d6:63:bc",86
"2016-11-11T13:57:53.000-0800","d3:8a:98:c5:b8:f4",93
"2016-11-11T13:57:53.000-0800","d8:58:04:34:16:4a",66
"2016-11-11T13:57:53.000-0800","f0:d3:ce:39:d6:88",91
"2016-11-11T13:57:53.000-0800","17:d3:f8:71:14:68",47
"2016-11-11T13:57:53.000-0800","22:84:21:46:ed:f8",68
"2016-11-11T13:57:52.000-0800","95:3d:c7:0a:7c:2c",64
"2016-11-11T13:57:52.000-0800","5b:4a:4d:12:2f:fc",64
"2016-11-11T13:57:52.000-0800","27:7f:10:23:48:88",63
"2016-11-11T13:57:52.000-0800","5e:70:08:0b:93:9d",86
"2016-11-11T13:57:52.000-0800","c0:20:b2:07:2b:b0",51
"2016-11-11T13:57:51.000-0800","b7:44:13:e3:f4:bc",52
"2016-11-11T13:57:51.000-0800","20:f7:00:76:32:89",99
"2016-11-11T13:57:51.000-0800","76:f7:ee:39:f1:3d",45
"2016-11-11T13:57:51.000-0800","68:44:3b:2e:d5:72",50
"2016-11-11T13:57:51.000-0800","8b:d1:84:9c:4a:36",82
"2016-11-11T13:57:50.000-0800","f0:3d:2b:6f:d3:2a",61
"2016-11-11T13:57:50.000-0800","71:03:59:a6:b5:83",96
"2016-11-11T13:57:50.000-0800","9a:3e:21:49:f1:d0",68
"2016-11-11T13:57:50.000-0800","8a:7d:f4:22:c7:69",43
"2016-11-11T13:57:50.000-0800","66:dd:da:34:81:0c",86
"2016-11-11T13:57:49.000-0800","5e:4e:38:14:ef:26",51
"2016-11-11T13:57:49.000-0800","94:fb:82:05:72:05",97
"2016-11-11T13:57:49.000-0800","2e:e7:14:86:ce:52",78
"2016-11-11T13:57:49.000-0800","7e:70:f4:96:c5:82",83
"2016-11-11T13:57:49.000-0800","37:f6:11:50:90:a1",48
"2016-11-11T13:57:48.000-0800","b9:09:e2:2d:c2:2a",82
"2016-11-11T13:57:48.000-0800","f1:a2:4a:30:c6:9f",62
"2016-11-11T13:57:48.000-0800","2b:b6:47:85:70:40",65
"2016-11-11T13:57:48.000-0800","9d:6f:4b:5e:2b:bd",84
"2016-11-11T13:57:48.000-0800","8e:00:68:eb:45:3c",76
"2016-11-11T13:57:47.000-0800","74:8b:54:78:77:81",62
"2016-11-11T13:57:47.000-0800","b0:af:33:7d:db:e3",51
"2016-11-11T13:57:47.000-0800","7a:f6:1c:c1:ed:d9",56
"2016-11-11T13:57:47.000-0800","7d:60:1c:ef:19:79",75
"2016-11-11T13:57:47.000-0800","bb:67:88:aa:af:1b",53
"2016-11-11T13:57:46.000-0800","47:2a:55:ef:5f:13",55
"2016-11-11T13:57:46.000-0800","c8:cc:3b:90:71:88",70
"2016-11-11T13:57:46.000-0800","5b:f4:7d:27:b0:8f",72
"2016-11-11T13:57:46.000-0800","d1:da:ad:5e:c9:b9",43
"2016-11-11T13:57:46.000-0800","88:ae:65:79:3c:05",67
"2016-11-11T13:57:45.000-0800","59:e1:7b:ae:f0:91",95
"2016-11-11T13:57:45.000-0800","39:09:2d:68:e6:bd",61
"2016-11-11T13:57:45.000-0800","0e:d5:e5:b9:33:fa",57
"2016-11-11T13:57:45.000-0800","99:ca:c9:21:87:28",78
"2016-11-11T13:57:45.000-0800","a9:7b:c8:8c:19:fa",53
"2016-11-11T13:57:44.000-0800","f4:f7:8f:31:a9:06",98
"2016-11-11T13:57:44.000-0800","c9:24:7d:0c:55:2c",71
"2016-11-11T13:57:44.000-0800","95:63:7a:a6:ae:82",47
"2016-11-11T13:57:44.000-0800","da:4e:49:b1:1c:4c",69
"2016-11-11T13:57:44.000-0800","6f:a2:1e:3f:cb:0b",87
"2016-11-11T13:57:43.000-0800","5d:f3:64:6e:30:d8",63
"2016-11-11T13:57:43.000-0800","d3:60:f2:82:74:d7",81
"2016-11-11T13:57:43.000-0800","66:dd:da:34:81:0c",87
"2016-11-11T13:57:43.000-0800","ef:21:50:6e:c5:f4",71
"2016-11-11T13:57:43.000-0800","39:e1:fd:f9:e7:00",49
"2016-11-11T13:57:42.000-0800","b4:67:2f:38:f3:5e",91
"2016-11-11T13:57:42.000-0800","b5:9b:03:39:aa:20",71
"2016-11-11T13:57:42.000-0800","04:01:b2:2e:67:a6",72
"2016-11-11T13:57:42.000-0800","f8:1e:c4:eb:55:fe",59
"2016-11-11T13:57:42.000-0800","de:aa:1c:cc:2e:0c",58
"2016-11-11T13:57:41.000-0800","2b:b8:74:ee:c6:69",73
"2016-11-11T13:57:41.000-0800","1d:14:c9:4d:ee:fd",61
"2016-11-11T13:57:41.000-0800","4b:09:28:09:bf:cb",82
"2016-11-11T13:57:41.000-0800","88:e5:db:f2:df:be",98
"2016-11-11T13:57:41.000-0800","5d:4e:2e:4b:ae:c8",93
"2016-11-11T13:57:40.000-0800","07:a9:19:a9:b5:7c",50
"2016-11-11T13:57:40.000-0800","2e:83:f8:98:1c:b9",49
"2016-11-11T13:57:40.000-0800","53:0b:8a:2a:9b:0b",56
"2016-11-11T13:57:40.000-0800","66:dd:da:34:81:0c",76
"2016-11-11T13:57:40.000-0800","91:cc:ee:b1:64:91",85
"2016-11-11T13:57:39.000-0800","3f:80:93:cd:4f:eb",81
"2016-11-11T13:57:39.000-0800","76:83:8a:85:c8:59",90
"2016-11-11T13:57:39.000-0800","c6:58:22:66:91:ae",84
"2016-11-11T13:57:39.000-0800","f0:3d:2b:6f:d3:2a",95
"2016-11-11T13:57:39.000-0800","7b:bb:2b:38:ba:bd",88
"2016-11-11T13:57:38.000-0800","37:e5:8a:01:5d:0c",71
"2016-11-11T13:57:38.000-0800","e6:7f:cf:54:2f:eb",93
"2016-11-11T13:57:38.000-0800","3e:cc:23:d4:0e:df",87
"2016-11-11T13:57:38.000-0800","f5:28:d8:fa:81:6e",64
"2016-11-11T13:57:38.000-0800","82:b9:15:61:b1:db",67
"2016-11-11T13:57:37.000-0800","fb:64:44:65:b5:48",95
"2016-11-11T13:57:37.000-0800","95:3d:c7:0a:7c:2c",60
"2016-11-11T13:57:37.000-0800","aa:bb:31:0e:d2:ce",89
"2016-11-11T13:57:37.000-0800","91:08:58:df:97:d0",47
"2016-11-11T13:57:37.000-0800","c7:43:18:e9:fc:fe",80
"2016-11-11T13:57:36.000-0800","2d:4e:1a:bf:c6:2c",66
"2016-11-11T13:57:36.000-0800","37:fc:5d:68:0f:49",93
"2016-11-11T13:57:36.000-0800","e2:e5:b2:d8:8f:23",71
"2016-11-11T13:57:36.000-0800","b5:6c:1e:17:db:3a",48
"2016-11-11T13:57:36.000-0800","4c:39:eb:8c:18:5f",67
"2016-11-11T13:57:35.000-0800","42:96:ac:a2:43:2b",61
"2016-11-11T13:57:35.000-0800","29:b6:d2:7a:a3:87",83
"2016-11-11T13:57:35.000-0800","f3:48:29:94:47:a1",77
"2016-11-11T13:57:35.000-0800","c3:34:cf:77:f1:2c",90
"2016-11-11T13:57:35.000-0800","b2:e6:eb:49:fc:e6",43
"2016-11-11T13:57:34.000-0800","34:e1:d3:83:a4:36",75
"2016-11-11T13:57:34.000-0800","7d:73:46:84:ac:68",56
"2016-11-11T13:57:34.000-0800","90:4d:4f:14:38:dc",96
"2016-11-11T13:57:34.000-0800","c0:28:8f:fc:a6:5a",100
"2016-11-11T13:57:34.000-0800","64:fd:90:29:24:3b",56
"2016-11-11T13:57:33.000-0800","be:65:9e:32:41:9c",83
"2016-11-11T13:57:33.000-0800","72:15:d6:d8:67:1c",61
"2016-11-11T13:57:33.000-0800","c7:41:cf:8b:e0:e7",62
"2016-11-11T13:57:33.000-0800","23:6a:99:76:31:fc",64
"2016-11-11T13:57:33.000-0800","ba:41:a1:5f:78:c1",96
"2016-11-11T13:57:32.000-0800","91:cc:ee:b1:64:91",71
"2016-11-11T13:57:32.000-0800","2f:59:d0:50:58:90",87
"2016-11-11T13:57:32.000-0800","9e:e6:f4:4e:b9:63",46
"2016-11-11T13:57:32.000-0800","b5:2e:f9:65:a1:3e",55
"2016-11-11T13:57:32.000-0800","54:83:b7:52:8b:c1",56
"2016-11-11T13:57:31.000-0800","28:e6:5e:d9:70:23",91
"2016-11-11T13:57:31.000-0800","2a:31:83:65:c5:51",83
"2016-11-11T13:57:31.000-0800","bb:9c:24:06:28:c3",72
"2016-11-11T13:57:31.000-0800","aa:4d:fa:58:bc:6b",87
"2016-11-11T13:57:31.000-0800","e4:0c:3d:30:0f:11",64
"2016-11-11T13:57:30.000-0800","8d:35:34:9c:79:9c",56
"2016-11-11T13:57:30.000-0800","42:66:84:ff:cb:83",74
"2016-11-11T13:57:30.000-0800","14:96:c0:e4:ef:21",63
"2016-11-11T13:57:30.000-0800","21:81:ea:e3:c6:f4",74
"2016-11-11T13:57:30.000-0800","d6:e0:2b:85:83:e9",53
"2016-11-11T13:57:29.000-0800","3e:9f:74:35:b7:f8",81
"2016-11-11T13:57:29.000-0800","2b:e7:d4:a7:7b:a1",72
"2016-11-11T13:57:29.000-0800","90:e7:73:93:ac:4d",79
"2016-11-11T13:57:29.000-0800","06:b9:5d:df:22:6f",100
"2016-11-11T13:57:29.000-0800","4e:9d:b5:3b:cb:ac",73
"2016-11-11T13:57:28.000-0800","31:22:d0:2c:8f:43",62
"2016-11-11T13:57:28.000-0800","6f:a2:1e:3f:cb:0b",55
"2016-11-11T13:57:28.000-0800","74:8b:54:78:77:81",99
"2016-11-11T13:57:28.000-0800","04:ed:6d:c5:aa:8d",81
"2016-11-11T13:57:28.000-0800","2c:aa:3c:f0:3b:c4",70
"2016-11-11T13:57:27.000-0800","c4:37:dd:f3:50:0d",50
"2016-11-11T13:57:27.000-0800","12:26:bf:fb:69:45",67
"2016-11-11T13:57:27.000-0800","3e:78:21:0b:a3:ea",63
"2016-11-11T13:57:27.000-0800","e6:fb:aa:9d:a6:6d",74
"2016-11-11T13:57:27.000-0800","e2:b5:b2:dc:a2:87",53
"2016-11-11T13:57:26.000-0800","69:cc:a1:25:6c:b8",47
"2016-11-11T13:57:26.000-0800","26:f2:ef:13:3b:4d",92
"2016-11-11T13:57:26.000-0800","2e:ba:72:c2:41:55",84
"2016-11-11T13:57:26.000-0800","9d:fa:f6:ef:48:b7",80
